,covid_hospital_admissions_per_100k,covid_cases_per_100k,doses_per_100k,case_rate_per_100k,death_rate_per_100k,clusters,cluster
23437,9.3,155.34,231682.0,29112.0,306.0,0,pink
23438,5.8,67.52,231682.0,29112.0,306.0,0,pink
23439,15.8,178.95,231682.0,29112.0,306.0,0,pink
23440,0.0,94.6,231682.0,29112.0,306.0,0,pink
23441,7.6,92.56,231682.0,29112.0,306.0,0,pink
23442,4.2,99.18,231682.0,29112.0,306.0,0,pink
23443,0.0,71.17,231682.0,29112.0,306.0,0,pink
23444,4.0,208.07,231682.0,29112.0,306.0,0,pink
23445,15.8,40.65,231682.0,29112.0,306.0,0,pink
23446,0.0,43.76,231682.0,29112.0,306.0,0,pink
23447,0.0,39.67,231682.0,29112.0,306.0,0,pink
23448,6.6,118.3,231682.0,29112.0,306.0,0,pink
23449,18.2,546.95,231682.0,29112.0,306.0,0,pink
23450,15.8,107.03,231682.0,29112.0,306.0,0,pink
23451,6.6,0.0,231682.0,29112.0,306.0,0,pink
23452,7.8,95.6,231682.0,29112.0,306.0,0,pink
23453,2.6,77.58,231682.0,29112.0,306.0,0,pink
23454,0.0,34.15,231682.0,29112.0,306.0,0,pink
23455,0.0,70.75,231682.0,29112.0,306.0,0,pink
23456,0.0,135.38,231682.0,29112.0,306.0,0,pink
23457,8.8,144.85,231682.0,29112.0,306.0,0,pink
23458,3.8,0.0,231682.0,29112.0,306.0,0,pink
23459,4.0,84.35,231682.0,29112.0,306.0,0,pink
23460,6.6,61.81,231682.0,29112.0,306.0,0,pink
23461,8.7,38.65,231682.0,29112.0,306.0,0,pink
23462,0.0,0.0,231682.0,29112.0,306.0,0,pink
23463,5.8,52.59,231682.0,29112.0,306.0,0,pink
23464,2.6,420.95,231682.0,29112.0,306.0,0,pink
23465,9.4,164.05,231682.0,29112.0,306.0,0,pink
23466,4.0,94.37,231682.0,29112.0,306.0,0,pink
23467,7.6,135.07,231682.0,29112.0,306.0,0,pink
23468,8.7,144.67,231682.0,29112.0,306.0,0,pink
23469,0.0,27.91,231682.0,29112.0,306.0,0,pink
23470,7.6,52.55,231682.0,29112.0,306.0,0,pink
23471,0.0,188.77,231682.0,29112.0,306.0,0,pink
23472,11.7,222.87,231682.0,29112.0,306.0,0,pink
23473,9.3,100.35,231682.0,29112.0,306.0,0,pink
23474,7.8,242.54,231682.0,29112.0,306.0,0,pink
23475,0.0,174.21,231682.0,29112.0,306.0,0,pink
23476,7.6,134.51,231682.0,29112.0,306.0,0,pink
23477,16.7,150.46,231682.0,29112.0,306.0,0,pink
23478,4.2,50.15,231682.0,29112.0,306.0,0,pink
23479,4.0,61.13,231682.0,29112.0,306.0,0,pink
23480,2.0,158.1,231682.0,29112.0,306.0,0,pink
23481,3.8,128.88,231682.0,29112.0,306.0,0,pink
23482,0.0,116.83,231682.0,29112.0,306.0,0,pink
23483,7.9,73.58,231682.0,29112.0,306.0,0,pink
23484,0.0,104.2,231682.0,29112.0,306.0,0,pink
23485,7.9,111.86,231682.0,29112.0,306.0,0,pink
23486,7.5,80.81,231682.0,29112.0,306.0,0,pink
23487,0.0,117.08,231682.0,29112.0,306.0,0,pink
23488,7.8,212.41,231682.0,29112.0,306.0,0,pink
23489,0.0,18.65,231682.0,29112.0,306.0,0,pink
23490,9.4,163.02,231682.0,29112.0,306.0,0,pink
23491,0.0,95.53,231682.0,29112.0,306.0,0,pink
23492,7.5,196.42,231682.0,29112.0,306.0,0,pink
23493,0.0,79.05,231682.0,29112.0,306.0,0,pink
23494,6.6,90.01,231682.0,29112.0,306.0,0,pink
23495,9.4,101.0,231682.0,29112.0,306.0,0,pink
23496,8.8,127.26,231682.0,29112.0,306.0,0,pink
23497,0.0,0.0,231682.0,29112.0,306.0,0,pink
23498,7.5,58.82,231682.0,29112.0,306.0,0,pink
23499,9.7,144.74,231682.0,29112.0,306.0,0,pink
23500,15.8,80.58,231682.0,29112.0,306.0,0,pink
23501,7.9,139.86,231682.0,29112.0,306.0,0,pink
23502,9.4,91.11,231682.0,29112.0,306.0,0,pink
23503,3.8,130.28,231682.0,29112.0,306.0,0,pink
23504,7.8,127.43,231682.0,29112.0,306.0,0,pink
23505,3.8,0.0,231682.0,29112.0,306.0,0,pink
23506,3.2,51.53,231682.0,29112.0,306.0,0,pink
23507,8.8,125.6,231682.0,29112.0,306.0,0,pink
23508,2.0,116.25,231682.0,29112.0,306.0,0,pink
23509,9.4,166.16,231682.0,29112.0,306.0,0,pink
23510,0.0,0.0,231682.0,29112.0,306.0,0,pink
23511,9.4,132.02,231682.0,29112.0,306.0,0,pink
23512,2.6,0.0,231682.0,29112.0,306.0,0,pink
23513,5.8,94.05,231682.0,29112.0,306.0,0,pink
23514,3.8,103.67,231682.0,29112.0,306.0,0,pink
23515,9.4,145.87,231682.0,29112.0,306.0,0,pink
23516,4.0,48.12,231682.0,29112.0,306.0,0,pink
23517,7.9,49.85,231682.0,29112.0,306.0,0,pink
23518,6.6,55.49,231682.0,29112.0,306.0,0,pink
23519,17.6,266.8,231682.0,29112.0,306.0,0,pink
23520,0.0,149.32,231682.0,29112.0,306.0,0,pink
23521,11.5,216.71,231682.0,29112.0,306.0,0,pink
23522,12.0,185.57,231682.0,29112.0,306.0,0,pink
23523,4.2,150.45,231682.0,29112.0,306.0,0,pink
23524,6.0,183.4,231682.0,29112.0,306.0,0,pink
23525,12.1,276.68,231682.0,29112.0,306.0,0,pink
23526,15.0,309.87,231682.0,29112.0,306.0,0,pink
23527,10.8,372.59,231682.0,29112.0,306.0,0,pink
23528,0.0,73.58,231682.0,29112.0,306.0,0,pink
23529,0.0,347.34,231682.0,29112.0,306.0,0,pink
23530,0.0,167.79,231682.0,29112.0,306.0,0,pink
23531,15.0,0.0,231682.0,29112.0,306.0,0,pink
23532,0.0,334.5,231682.0,29112.0,306.0,0,pink
23533,17.6,174.92,231682.0,29112.0,306.0,0,pink
23534,7.1,317.11,231682.0,29112.0,306.0,0,pink
23535,12.8,163.02,231682.0,29112.0,306.0,0,pink
23536,7.1,496.75,231682.0,29112.0,306.0,0,pink
23537,15.0,174.6,231682.0,29112.0,306.0,0,pink
23538,19.3,237.15,231682.0,29112.0,306.0,0,pink
23539,19.7,347.18,231682.0,29112.0,306.0,0,pink
23540,12.8,173.14,231682.0,29112.0,306.0,0,pink
23541,7.7,139.98,231682.0,29112.0,306.0,0,pink
23542,0.0,37.64,231682.0,29112.0,306.0,0,pink
23543,0.0,176.47,231682.0,29112.0,306.0,0,pink
23544,15.8,92.11,231682.0,29112.0,306.0,0,pink
23545,6.8,40.29,231682.0,29112.0,306.0,0,pink
23546,7.9,237.76,231682.0,29112.0,306.0,0,pink
23547,9.4,159.44,231682.0,29112.0,306.0,0,pink
23548,9.4,286.61,231682.0,29112.0,306.0,0,pink
23549,9.8,249.77,231682.0,29112.0,306.0,0,pink
23550,9.4,0.0,231682.0,29112.0,306.0,0,pink
23551,12.7,185.51,231682.0,29112.0,306.0,0,pink
23552,7.7,148.96,231682.0,29112.0,306.0,0,pink
23553,6.0,169.66,231682.0,29112.0,306.0,0,pink
23554,9.4,68.42,231682.0,29112.0,306.0,0,pink
23555,0.0,72.73,231682.0,29112.0,306.0,0,pink
23556,7.5,64.71,231682.0,29112.0,306.0,0,pink
23557,9.4,84.87,231682.0,29112.0,306.0,0,pink
23558,15.8,65.88,231682.0,29112.0,306.0,0,pink
23559,5.8,217.62,231682.0,29112.0,306.0,0,pink
23560,9.4,352.48,231682.0,29112.0,306.0,0,pink
23561,9.4,254.98,231682.0,29112.0,306.0,0,pink
23562,22.5,96.25,231682.0,29112.0,306.0,0,pink
23563,7.9,99.7,231682.0,29112.0,306.0,0,pink
23564,6.6,55.49,231682.0,29112.0,306.0,0,pink
23565,0.0,90.35,231682.0,29112.0,306.0,0,pink
23566,12.7,543.55,231682.0,29112.0,306.0,0,pink
23567,9.4,135.93,231682.0,29112.0,306.0,0,pink
23568,6.0,188.82,231682.0,29112.0,306.0,0,pink
23569,6.0,92.31,231682.0,29112.0,306.0,0,pink
23570,0.0,87.48,231682.0,29112.0,306.0,0,pink
23571,9.2,143.23,231682.0,29112.0,306.0,0,pink
23572,12.7,234.43,231682.0,29112.0,306.0,0,pink
23573,7.7,212.66,231682.0,29112.0,306.0,0,pink
23574,15.8,71.48,231682.0,29112.0,306.0,0,pink
23575,6.8,91.06,231682.0,29112.0,306.0,0,pink
23576,5.8,229.43,231682.0,29112.0,306.0,0,pink
23577,12.7,291.5,231682.0,29112.0,306.0,0,pink
23578,6.8,75.87,231682.0,29112.0,306.0,0,pink
23579,12.7,100.2,231682.0,29112.0,306.0,0,pink
23580,59.7,81.17,231682.0,29112.0,306.0,0,pink
23581,6.0,133.73,231682.0,29112.0,306.0,0,pink
23582,9.2,223.65,231682.0,29112.0,306.0,0,pink
23583,9.4,126.01,231682.0,29112.0,306.0,0,pink
23584,12.7,111.48,231682.0,29112.0,306.0,0,pink
23585,9.4,194.3,231682.0,29112.0,306.0,0,pink
23586,7.7,202.02,231682.0,29112.0,306.0,0,pink
23587,14.2,201.82,231682.0,29112.0,306.0,0,pink
23588,5.8,236.33,231682.0,29112.0,306.0,0,pink
23589,6.8,286.33,231682.0,29112.0,306.0,0,pink
23590,17.5,161.17,231682.0,29112.0,306.0,0,pink
23591,9.2,84.15,231682.0,29112.0,306.0,0,pink
23592,12.7,0.0,231682.0,29112.0,306.0,0,pink
23593,5.4,53.38,231682.0,29112.0,306.0,0,pink
23594,22.5,325.82,231682.0,29112.0,306.0,0,pink
23595,6.8,20.33,231682.0,29112.0,306.0,0,pink
23596,0.0,43.76,231682.0,29112.0,306.0,0,pink
23597,5.3,0.0,231682.0,29112.0,306.0,0,pink
23598,19.7,50.7,231682.0,29112.0,306.0,0,pink
23599,0.0,638.1,231682.0,29112.0,306.0,0,pink
23600,6.8,107.03,231682.0,29112.0,306.0,0,pink
23601,19.7,197.63,231682.0,29112.0,306.0,0,pink
23602,9.8,223.07,231682.0,29112.0,306.0,0,pink
23603,9.8,177.86,231682.0,29112.0,306.0,0,pink
23604,0.0,105.77,231682.0,29112.0,306.0,0,pink
23605,9.2,140.49,231682.0,29112.0,306.0,0,pink
23606,12.8,160.49,231682.0,29112.0,306.0,0,pink
23607,12.7,100.3,231682.0,29112.0,306.0,0,pink
23608,6.0,110.04,231682.0,29112.0,306.0,0,pink
23609,6.0,79.05,231682.0,29112.0,306.0,0,pink
23610,9.4,202.92,231682.0,29112.0,306.0,0,pink
23611,5.4,167.35,231682.0,29112.0,306.0,0,pink
23612,7.9,55.19,231682.0,29112.0,306.0,0,pink
23613,0.0,208.41,231682.0,29112.0,306.0,0,pink
23614,7.9,181.77,231682.0,29112.0,306.0,0,pink
23615,0.0,40.4,231682.0,29112.0,306.0,0,pink
23616,0.0,117.08,231682.0,29112.0,306.0,0,pink
23617,9.8,374.84,231682.0,29112.0,306.0,0,pink
23618,21.2,55.96,231682.0,29112.0,306.0,0,pink
23619,9.4,106.59,231682.0,29112.0,306.0,0,pink
23620,21.2,229.27,231682.0,29112.0,306.0,0,pink
23621,0.0,76.39,231682.0,29112.0,306.0,0,pink
23622,0.0,0.0,231682.0,29112.0,306.0,0,pink
23623,19.7,167.16,231682.0,29112.0,306.0,0,pink
23624,9.4,173.14,231682.0,29112.0,306.0,0,pink
23625,15.8,104.74,231682.0,29112.0,306.0,0,pink
23626,7.5,284.54,231682.0,29112.0,306.0,0,pink
23627,5.3,35.37,231682.0,29112.0,306.0,0,pink
23628,5.4,243.69,231682.0,29112.0,306.0,0,pink
23629,7.7,97.87,231682.0,29112.0,306.0,0,pink
23630,9.4,118.16,231682.0,29112.0,306.0,0,pink
23631,6.0,135.56,231682.0,29112.0,306.0,0,pink
23632,6.6,133.92,231682.0,29112.0,306.0,0,pink
23633,15.2,231.93,231682.0,29112.0,306.0,0,pink
23634,0.0,496.93,231682.0,29112.0,306.0,0,pink
23635,5.8,157.78,231682.0,29112.0,306.0,0,pink
23636,15.8,155.91,231682.0,29112.0,306.0,0,pink
23637,9.4,143.54,231682.0,29112.0,306.0,0,pink
23638,22.5,188.74,231682.0,29112.0,306.0,0,pink
23639,9.2,175.95,231682.0,29112.0,306.0,0,pink
23640,15.2,196.01,231682.0,29112.0,306.0,0,pink
23641,21.2,27.91,231682.0,29112.0,306.0,0,pink
23642,9.2,56.93,231682.0,29112.0,306.0,0,pink
23643,59.7,943.84,231682.0,29112.0,306.0,0,pink
23644,0.0,164.22,231682.0,29112.0,306.0,0,pink
23645,14.2,143.26,231682.0,29112.0,306.0,0,pink
23646,3.9,460.83,231682.0,29112.0,306.0,0,pink
23647,0.0,236.42,231682.0,29112.0,306.0,0,pink
23648,8.6,183.83,231682.0,29112.0,306.0,0,pink
23649,17.9,225.69,231682.0,29112.0,306.0,0,pink
23650,4.2,150.45,231682.0,29112.0,306.0,0,pink
23651,8.0,207.85,231682.0,29112.0,306.0,0,pink
23652,7.1,158.1,231682.0,29112.0,306.0,0,pink
23653,16.9,183.73,231682.0,29112.0,306.0,0,pink
23654,7.2,236.82,231682.0,29112.0,306.0,0,pink
23655,23.8,55.19,231682.0,29112.0,306.0,0,pink
23656,0.0,208.41,231682.0,29112.0,306.0,0,pink
23657,23.8,209.73,231682.0,29112.0,306.0,0,pink
23658,7.5,0.0,231682.0,29112.0,306.0,0,pink
23659,0.0,100.35,231682.0,29112.0,306.0,0,pink
23660,3.9,256.14,231682.0,29112.0,306.0,0,pink
23661,35.3,93.27,231682.0,29112.0,306.0,0,pink
23662,12.8,206.91,231682.0,29112.0,306.0,0,pink
23663,35.3,171.95,231682.0,29112.0,306.0,0,pink
23664,7.5,120.03,231682.0,29112.0,306.0,0,pink
23665,19.3,0.0,231682.0,29112.0,306.0,0,pink
23666,13.1,385.75,231682.0,29112.0,306.0,0,pink
23667,12.8,115.42,231682.0,29112.0,306.0,0,pink
23668,10.5,165.44,231682.0,29112.0,306.0,0,pink
23669,19.3,37.64,231682.0,29112.0,306.0,0,pink
23670,7.5,0.0,231682.0,29112.0,306.0,0,pink
23671,14.6,473.68,231682.0,29112.0,306.0,0,pink
23672,11.3,201.45,231682.0,29112.0,306.0,0,pink
23673,0.0,349.65,231682.0,29112.0,306.0,0,pink
23674,12.8,220.18,231682.0,29112.0,306.0,0,pink
23675,16.9,208.44,231682.0,29112.0,306.0,0,pink
23676,3.9,254.87,231682.0,29112.0,306.0,0,pink
23677,16.9,260.59,231682.0,29112.0,306.0,0,pink
23678,11.1,371.02,231682.0,29112.0,306.0,0,pink
23679,10.5,181.09,231682.0,29112.0,306.0,0,pink
23680,7.1,238.78,231682.0,29112.0,306.0,0,pink
23681,12.8,156.39,231682.0,29112.0,306.0,0,pink
23682,0.0,36.36,231682.0,29112.0,306.0,0,pink
23683,0.0,150.99,231682.0,29112.0,306.0,0,pink
23684,12.8,146.84,231682.0,29112.0,306.0,0,pink
23685,15.8,164.69,231682.0,29112.0,306.0,0,pink
23686,11.6,247.12,231682.0,29112.0,306.0,0,pink
23687,16.9,311.01,231682.0,29112.0,306.0,0,pink
23688,12.8,405.94,231682.0,29112.0,306.0,0,pink
23689,6.6,96.25,231682.0,29112.0,306.0,0,pink
23690,0.0,249.25,231682.0,29112.0,306.0,0,pink
23691,0.0,166.48,231682.0,29112.0,306.0,0,pink
23692,15.8,135.77,231682.0,29112.0,306.0,0,pink
23693,0.0,193.49,231682.0,29112.0,306.0,0,pink
23694,15.9,70.75,231682.0,29112.0,306.0,0,pink
23695,7.2,243.69,231682.0,29112.0,306.0,0,pink
23696,10.5,140.93,231682.0,29112.0,306.0,0,pink
23697,16.9,236.31,231682.0,29112.0,306.0,0,pink
23698,8.0,135.56,231682.0,29112.0,306.0,0,pink
23699,0.0,103.02,231682.0,29112.0,306.0,0,pink
23700,17.3,38.65,231682.0,29112.0,306.0,0,pink
23701,0.0,233.85,231682.0,29112.0,306.0,0,pink
23702,11.6,245.44,231682.0,29112.0,306.0,0,pink
23703,15.8,265.05,231682.0,29112.0,306.0,0,pink
23704,12.8,217.36,231682.0,29112.0,306.0,0,pink
23705,6.6,304.08,231682.0,29112.0,306.0,0,pink
23706,8.6,269.16,231682.0,29112.0,306.0,0,pink
23707,17.3,289.34,231682.0,29112.0,306.0,0,pink
23708,35.3,55.82,231682.0,29112.0,306.0,0,pink
23709,8.6,78.82,231682.0,29112.0,306.0,0,pink
23710,29.8,47.19,231682.0,29112.0,306.0,0,pink
23711,35.2,246.33,231682.0,29112.0,306.0,0,pink
23712,10.9,284.11,231682.0,29112.0,306.0,0,pink
23713,0.0,158.12,231682.0,29112.0,306.0,0,pink
23714,11.1,509.15,231682.0,29112.0,306.0,0,pink
23715,12.8,261.4,231682.0,29112.0,306.0,0,pink
23716,8.0,75.53,231682.0,29112.0,306.0,0,pink
23717,7.1,215.38,231682.0,29112.0,306.0,0,pink
23718,0.0,187.45,231682.0,29112.0,306.0,0,pink
23719,8.6,300.79,231682.0,29112.0,306.0,0,pink
23720,11.1,350.35,231682.0,29112.0,306.0,0,pink
23721,10.5,253.56,231682.0,29112.0,306.0,0,pink
23722,15.8,35.74,231682.0,29112.0,306.0,0,pink
23723,11.3,168.11,231682.0,29112.0,306.0,0,pink
23724,11.6,294.99,231682.0,29112.0,306.0,0,pink
23725,4.2,276.63,231682.0,29112.0,306.0,0,pink
23726,11.3,113.81,231682.0,29112.0,306.0,0,pink
23727,4.2,50.1,231682.0,29112.0,306.0,0,pink
23728,29.8,243.51,231682.0,29112.0,306.0,0,pink
23729,8.0,284.19,231682.0,29112.0,306.0,0,pink
23730,8.6,360.16,231682.0,29112.0,306.0,0,pink
23731,16.9,201.61,231682.0,29112.0,306.0,0,pink
23732,4.2,0.0,231682.0,29112.0,306.0,0,pink
23733,12.8,278.32,231682.0,29112.0,306.0,0,pink
23734,10.5,243.36,231682.0,29112.0,306.0,0,pink
23735,10.9,292.33,231682.0,29112.0,306.0,0,pink
23736,11.6,67.52,231682.0,29112.0,306.0,0,pink
23737,11.3,0.0,231682.0,29112.0,306.0,0,pink
23738,7.0,259.27,231682.0,29112.0,306.0,0,pink
23739,8.6,143.05,231682.0,29112.0,306.0,0,pink
23740,4.2,49.59,231682.0,29112.0,306.0,0,pink
23741,7.2,355.87,231682.0,29112.0,306.0,0,pink
23742,6.6,332.27,231682.0,29112.0,306.0,0,pink
23743,11.3,40.65,231682.0,29112.0,306.0,0,pink
23744,0.0,0.0,231682.0,29112.0,306.0,0,pink
23745,15.9,0.0,231682.0,29112.0,306.0,0,pink
23746,13.1,135.2,231682.0,29112.0,306.0,0,pink
23747,18.2,382.86,231682.0,29112.0,306.0,0,pink
23748,11.3,107.03,231682.0,29112.0,306.0,0,pink
23749,13.1,131.75,231682.0,29112.0,306.0,0,pink
23750,3.9,350.54,231682.0,29112.0,306.0,0,pink
23751,13.7,436.58,231682.0,29112.0,306.0,0,pink
23752,0.0,93.32,231682.0,29112.0,306.0,0,pink
23753,10.5,195.78,231682.0,29112.0,306.0,0,pink
23754,12.4,386.18,231682.0,29112.0,306.0,0,pink
23755,10.5,150.45,231682.0,29112.0,306.0,0,pink
23756,0.0,183.4,231682.0,29112.0,306.0,0,pink
23757,15.1,79.05,231682.0,29112.0,306.0,0,pink
23758,9.4,523.76,231682.0,29112.0,306.0,0,pink
23759,3.6,372.59,231682.0,29112.0,306.0,0,pink
23760,23.8,239.15,231682.0,29112.0,306.0,0,pink
23761,0.0,451.55,231682.0,29112.0,306.0,0,pink
23762,23.8,293.62,231682.0,29112.0,306.0,0,pink
23763,0.0,363.64,231682.0,29112.0,306.0,0,pink
23764,0.0,434.86,231682.0,29112.0,306.0,0,pink
23765,13.7,181.17,231682.0,29112.0,306.0,0,pink
23766,14.1,74.61,231682.0,29112.0,306.0,0,pink
23767,13.7,307.23,231682.0,29112.0,306.0,0,pink
23768,14.1,95.53,231682.0,29112.0,306.0,0,pink
23769,0.0,120.03,231682.0,29112.0,306.0,0,pink
23770,0.0,0.0,231682.0,29112.0,306.0,0,pink
23771,0.0,424.33,231682.0,29112.0,306.0,0,pink
23772,13.7,158.71,231682.0,29112.0,306.0,0,pink
23773,11.0,267.24,231682.0,29112.0,306.0,0,pink
23774,0.0,150.55,231682.0,29112.0,306.0,0,pink
23775,0.0,117.65,231682.0,29112.0,306.0,0,pink
23776,25.6,250.0,231682.0,29112.0,306.0,0,pink
23777,18.1,402.9,231682.0,29112.0,306.0,0,pink
23778,0.0,531.47,231682.0,29112.0,306.0,0,pink
23779,13.7,387.21,231682.0,29112.0,306.0,0,pink
23780,9.4,208.44,231682.0,29112.0,306.0,0,pink
23781,13.7,229.38,231682.0,29112.0,306.0,0,pink
23782,9.4,130.29,231682.0,29112.0,306.0,0,pink
23783,22.2,298.88,231682.0,29112.0,306.0,0,pink
23784,11.0,207.38,231682.0,29112.0,306.0,0,pink
23785,15.1,144.52,231682.0,29112.0,306.0,0,pink
23786,13.7,449.61,231682.0,29112.0,306.0,0,pink
23787,0.0,0.0,231682.0,29112.0,306.0,0,pink
23788,14.9,194.13,231682.0,29112.0,306.0,0,pink
23789,13.7,218.23,231682.0,29112.0,306.0,0,pink
23790,10.5,197.63,231682.0,29112.0,306.0,0,pink
23791,11.6,295.07,231682.0,29112.0,306.0,0,pink
23792,9.4,145.14,231682.0,29112.0,306.0,0,pink
23793,13.7,384.45,231682.0,29112.0,306.0,0,pink
23794,6.6,264.68,231682.0,29112.0,306.0,0,pink
23795,0.0,0.0,231682.0,29112.0,306.0,0,pink
23796,13.2,92.49,231682.0,29112.0,306.0,0,pink
23797,10.5,190.08,231682.0,29112.0,306.0,0,pink
23798,14.9,352.83,231682.0,29112.0,306.0,0,pink
23799,10.6,0.0,231682.0,29112.0,306.0,0,pink
23800,3.6,314.09,231682.0,29112.0,306.0,0,pink
23801,11.0,215.31,231682.0,29112.0,306.0,0,pink
23802,9.4,393.86,231682.0,29112.0,306.0,0,pink
23803,0.0,123.51,231682.0,29112.0,306.0,0,pink
23804,13.2,185.43,231682.0,29112.0,306.0,0,pink
23805,15.2,0.0,231682.0,29112.0,306.0,0,pink
23806,0.0,263.08,231682.0,29112.0,306.0,0,pink
23807,11.6,105.19,231682.0,29112.0,306.0,0,pink
23808,10.5,389.77,231682.0,29112.0,306.0,0,pink
23809,13.7,278.88,231682.0,29112.0,306.0,0,pink
23810,6.6,262.14,231682.0,29112.0,306.0,0,pink
23811,10.5,278.66,231682.0,29112.0,306.0,0,pink
23812,15.2,326.68,231682.0,29112.0,306.0,0,pink
23813,14.1,167.46,231682.0,29112.0,306.0,0,pink
23814,10.5,245.23,231682.0,29112.0,306.0,0,pink
23815,29.8,424.73,231682.0,29112.0,306.0,0,pink
23816,0.0,434.02,231682.0,29112.0,306.0,0,pink
23817,12.1,240.59,231682.0,29112.0,306.0,0,pink
23818,0.0,225.89,231682.0,29112.0,306.0,0,pink
23819,22.2,412.83,231682.0,29112.0,306.0,0,pink
23820,13.7,167.29,231682.0,29112.0,306.0,0,pink
23821,0.0,264.35,231682.0,29112.0,306.0,0,pink
23822,15.1,61.54,231682.0,29112.0,306.0,0,pink
23823,12.5,137.47,231682.0,29112.0,306.0,0,pink
23824,10.5,375.27,231682.0,29112.0,306.0,0,pink
23825,22.2,332.32,231682.0,29112.0,306.0,0,pink
23826,11.0,238.84,231682.0,29112.0,306.0,0,pink
23827,10.5,285.92,231682.0,29112.0,306.0,0,pink
23828,18.1,143.59,231682.0,29112.0,306.0,0,pink
23829,11.6,327.76,231682.0,29112.0,306.0,0,pink
23830,10.5,267.71,231682.0,29112.0,306.0,0,pink
23831,18.1,265.55,231682.0,29112.0,306.0,0,pink
23832,10.5,33.4,231682.0,29112.0,306.0,0,pink
23833,29.8,81.17,231682.0,29112.0,306.0,0,pink
23834,0.0,217.32,231682.0,29112.0,306.0,0,pink
23835,10.5,319.5,231682.0,29112.0,306.0,0,pink
23836,9.4,75.6,231682.0,29112.0,306.0,0,pink
23837,10.5,222.97,231682.0,29112.0,306.0,0,pink
23838,13.7,204.8,231682.0,29112.0,306.0,0,pink
23839,11.0,224.6,231682.0,29112.0,306.0,0,pink
23840,12.1,228.72,231682.0,29112.0,306.0,0,pink
23841,11.6,0.0,231682.0,29112.0,306.0,0,pink
23842,18.1,107.37,231682.0,29112.0,306.0,0,pink
23843,17.5,325.84,231682.0,29112.0,306.0,0,pink
23844,10.5,185.12,231682.0,29112.0,306.0,0,pink
23845,10.5,99.18,231682.0,29112.0,306.0,0,pink
23846,3.6,160.14,231682.0,29112.0,306.0,0,pink
23847,6.6,370.98,231682.0,29112.0,306.0,0,pink
23848,18.1,20.33,231682.0,29112.0,306.0,0,pink
23849,14.6,189.61,231682.0,29112.0,306.0,0,pink
23850,10.6,0.0,231682.0,29112.0,306.0,0,pink
23851,0.0,236.61,231682.0,29112.0,306.0,0,pink
23852,0.0,309.94,231682.0,29112.0,306.0,0,pink
23853,18.1,107.03,231682.0,29112.0,306.0,0,pink
23854,0.0,592.89,231682.0,29112.0,306.0,0,pink
23855,13.7,382.41,231682.0,29112.0,306.0,0,pink
23856,15.8,197.63,231682.0,29112.0,306.0,0,pink
23857,5.8,236.06,231682.0,29112.0,306.0,0,pink
23858,15.0,269.54,231682.0,29112.0,306.0,0,pink
23859,8.6,267.24,231682.0,29112.0,306.0,0,pink
23860,19.3,0.0,231682.0,29112.0,306.0,0,pink
23861,15.0,0.0,231682.0,29112.0,306.0,0,pink
23862,26.2,184.21,231682.0,29112.0,306.0,0,pink
23863,36.2,201.45,231682.0,29112.0,306.0,0,pink
23864,0.0,363.64,231682.0,29112.0,306.0,0,pink
23865,12.8,220.18,231682.0,29112.0,306.0,0,pink
23866,15.0,182.39,231682.0,29112.0,306.0,0,pink
23867,17.6,198.8,231682.0,29112.0,306.0,0,pink
23868,15.0,390.88,231682.0,29112.0,306.0,0,pink
23869,6.3,195.82,231682.0,29112.0,306.0,0,pink
23870,8.6,201.54,231682.0,29112.0,306.0,0,pink
23871,12.1,207.36,231682.0,29112.0,306.0,0,pink
23872,12.8,390.97,231682.0,29112.0,306.0,0,pink
23873,0.0,109.09,231682.0,29112.0,306.0,0,pink
23874,14.9,194.13,231682.0,29112.0,306.0,0,pink
23875,12.8,157.61,231682.0,29112.0,306.0,0,pink
23876,12.8,264.03,231682.0,29112.0,306.0,0,pink
23877,11.9,457.17,231682.0,29112.0,306.0,0,pink
23878,0.0,0.0,231682.0,29112.0,306.0,0,pink
23879,6.6,240.47,231682.0,29112.0,306.0,0,pink
23880,15.8,197.84,231682.0,29112.0,306.0,0,pink
23881,14.9,204.87,231682.0,29112.0,306.0,0,pink
23882,10.6,106.12,231682.0,29112.0,306.0,0,pink
23883,10.8,292.43,231682.0,29112.0,306.0,0,pink
23884,8.6,156.59,231682.0,29112.0,306.0,0,pink
23885,15.0,39.39,231682.0,29112.0,306.0,0,pink
23886,6.0,177.74,231682.0,29112.0,306.0,0,pink
23887,6.6,226.64,231682.0,29112.0,306.0,0,pink
23888,19.5,193.27,231682.0,29112.0,306.0,0,pink
23889,0.0,263.08,231682.0,29112.0,306.0,0,pink
23890,5.8,87.66,231682.0,29112.0,306.0,0,pink
23891,15.8,155.91,231682.0,29112.0,306.0,0,pink
23892,12.8,250.17,231682.0,29112.0,306.0,0,pink
23893,11.9,241.17,231682.0,29112.0,306.0,0,pink
23894,11.5,245.52,231682.0,29112.0,306.0,0,pink
23895,19.5,345.34,231682.0,29112.0,306.0,0,pink
23896,7.1,307.01,231682.0,29112.0,306.0,0,pink
23897,11.5,175.16,231682.0,29112.0,306.0,0,pink
23898,59.7,0.0,231682.0,29112.0,306.0,0,pink
23899,0.0,269.79,231682.0,29112.0,306.0,0,pink
23900,14.6,188.0,231682.0,29112.0,306.0,0,pink
